"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"CG8379",0.773130302038108,0.0151492093241901,1,1,1,"CG8379"
"Pss",0.77321565942693,0.0264363031932393,1,1,1,"Pss"
"CG34112",0.773263476998201,-0.0111145978580041,0.875,0.458,1,"CG34112"
"CG3817",0.77330634226079,-0.0201072783822864,1,0.625,1,"CG3817"
"lncRNA:CR30121",0.773365758234198,0.0375191890491147,0.667,0.292,1,"lncRNA:CR30121"
"CG15553",0.773581476478684,0.0261057553912041,0.5,0.167,1,"CG15553"
"mt:CoII",0.773739817341928,0.059933946117845,1,1,1,"mt:CoII"
"CG10333",0.773775169686302,0.0267726322616846,1,1,1,"CG10333"
"PIG-B",0.773811526930217,-0.00316291338503394,1,1,1,"PIG-B"
"CG33258",0.773967369615873,-0.0358533610623768,0.875,0.458,1,"CG33258"
"Bet5",0.77419206914575,-0.00179867366168063,1,1,1,"Bet5"
"Arl1",0.77419572018108,0.0148200336136535,0.958,0.708,1,"Arl1"
"Circe{}3093",0.77444514636036,0.0571268770028368,0.458,0.042,1,"Circe{}3093"
"Doc{}827",0.77451507290524,-0.00647239745045969,0.958,0.792,1,"Doc{}827"
"lncRNA:CR45180",0.774628065643528,-0.0281216437398504,0.708,0.333,1,"lncRNA:CR45180"
"CG46298",0.774718789299183,0.064868975946033,0.417,0,1,"CG46298"
"pon",0.774830313991914,0.0607259242389597,0.333,0,1,"pon"
"tral",0.774927081406285,0.0387446110425196,1,1,1,"tral"
"lncRNA:CR44441",0.775047357776418,-0.0210573264216851,1,0.667,1,"lncRNA:CR44441"
"1360{}1545",0.775071744064624,0.0519845327482065,0.583,0.042,1,"1360{}1545"
"cno",0.775136399272314,0.0678823356392231,1,1,1,"cno"
"Nup50",0.775226137644188,0.0146715603130669,1,0.958,1,"Nup50"
"IscU",0.77534837044652,0.0747303375605575,1,1,1,"IscU"
"Cpr11B",0.775970592477679,0.0304303951420435,0.5,0.167,1,"Cpr11B"
"Sema1b",0.776176279134292,0.0482635009035138,1,1,1,"Sema1b"
"1360{}1543",0.776295721195285,-0.0141086014908129,0.792,0.375,1,"1360{}1543"
"CG33642",0.776530086350165,-0.018164822867611,0.708,0.375,1,"CG33642"
"DNaseII",0.77657076744668,-0.0266811715728492,0.958,0.458,1,"DNaseII"
"CG11723",0.77684910409097,0.0644210244058869,1,0.958,1,"CG11723"
"ranshi",0.776893597568509,-0.00849157747627283,1,0.958,1,"ranshi"
"lncRNA:CR44886",0.77689359766372,-0.00164698904374472,1,1,1,"lncRNA:CR44886"
"rover{}6573",0.776961134631186,0.0370605135336555,1,0.958,1,"rover{}6573"
"CG3306",0.777515774327454,0.0286026678255125,0.667,0.25,1,"CG3306"
"GstE13",0.777640024594028,0.0327730424868493,0.958,0.458,1,"GstE13"
"ppl",0.777672632333977,0.0848223854494154,1,0.708,1,"ppl"
"CG12863",0.77772062206171,-0.0121420916943586,0.958,0.708,1,"CG12863"
"wit",0.77805735522878,0.0347973119214057,1,1,1,"wit"
"mesh",0.77812309508571,0.00497737635144002,0.958,0.667,1,"mesh"
"PyK",0.778347075460421,0.0710177047077409,1,1,1,"PyK"
"Tpt",0.778479553315323,0.0498569222288361,1,1,1,"Tpt"
"CG7272",0.778589254536246,-0.00758732496607983,1,1,1,"CG7272"
"Amacr",0.778601041975172,0.0339585273347907,1,0.75,1,"Amacr"
"CG34453",0.778737716177455,0.0540152463216659,0.958,0.708,1,"CG34453"
"His2B:CG33868",0.779007904545331,-0.00268576746521365,0.542,0.208,1,"His2B:CG33868"
"Cox11",0.779212557030625,0.0290714097537634,0.958,0.458,1,"Cox11"
"arg",0.779314068116531,0.0657492524609231,1,1,1,"arg"
"fipi",0.779476142814939,0.0603854070957269,1,1,1,"fipi"
"GluRS-m",0.779497607677617,0.0405984964816621,0.625,0.292,1,"GluRS-m"
"CG34228",0.779534810170185,-0.0218890590994798,0.708,0.333,1,"CG34228"
"lncRNA:CR31526",0.779575677797559,0.0393510135439303,0.667,0.25,1,"lncRNA:CR31526"
"CG4610",0.779576956785503,0.0851683770011276,1,1,1,"CG4610"
"CG32100",0.779907489015205,-0.0104347452561546,1,1,1,"CG32100"
"CG10053",0.779990953534388,-0.00281744450665666,0.875,0.5,1,"CG10053"
"kri",0.78000167099829,0.0606311702075031,1,0.833,1,"kri"
"Sec23",0.780110170139512,0.037774495583204,1,1,1,"Sec23"
"CG6766",0.780647024928233,0.0381645537697284,1,1,1,"CG6766"
"CG7326",0.780704966481485,-0.00765886613542888,1,1,1,"CG7326"
"CG34150",0.780705464874992,-0.0170457490777816,0.958,0.792,1,"CG34150"
"invader1{}2192",0.780879028244928,-0.0233051432226006,0.792,0.5,1,"invader1{}2192"
"gypsy{}RR50358",0.781065108150036,0.0250018325979005,0.75,0.292,1,"gypsy{}RR50358"
"Neurl4",0.781325081512524,0.077010045238967,1,1,1,"Neurl4"
"Mvl",0.781344845473135,0.0665088221407759,1,1,1,"Mvl"
"Klp67A",0.781448553719352,0.0357619426118587,0.708,0.25,1,"Klp67A"
"Dpck",0.781541608117271,0.0500245968258257,0.958,0.75,1,"Dpck"
"mspo",0.781816746361479,0.0398608201861848,1,1,1,"mspo"
"lncRNA:CR44472",0.781945689359016,-0.0163778546244631,0.875,0.542,1,"lncRNA:CR44472"
"lncRNA:CR45225",0.782045664679404,0.0283331220574796,0.583,0.208,1,"lncRNA:CR45225"
"Men-b",0.782085785831334,0.06923543193113,1,1,1,"Men-b"
"AsnRS-m",0.782105257192933,0.00245147246670108,1,0.542,1,"AsnRS-m"
"lncRNA:CR44775",0.782140998494261,0.0463231310700465,0.667,0.167,1,"lncRNA:CR44775"
"asRNA:CR45882",0.782176441346118,0.06220550881772,0.375,0,1,"asRNA:CR45882"
"lncRNA:CR44471",0.782285257576687,0.0277167567600518,0.625,0.167,1,"lncRNA:CR44471"
"roo{}854",0.782712666416961,-0.0361903289596688,1,0.875,1,"roo{}854"
"CG8176",0.782773027435167,0.0678178550122156,1,1,1,"CG8176"
"asRNA:CR45056",0.782953449861896,0.0551312357070408,0.417,0.042,1,"asRNA:CR45056"
"eIF2beta",0.783110914459938,0.0664894875315967,1,1,1,"eIF2beta"
"iav",0.783300206914187,0.0409723906803601,0.917,0.292,1,"iav"
"CG14613",0.783964153262063,0.0538034233282945,1,0.958,1,"CG14613"
"Archease",0.784000825622345,-0.00207861939118725,1,0.833,1,"Archease"
"Sec20",0.784242943349141,0.0104091493992602,1,0.792,1,"Sec20"
"SdhB",0.784256626427885,0.0564870602734535,1,1,1,"SdhB"
"CG10413",0.784369958904174,0.0765207622397335,1,1,1,"CG10413"
"CG13603",0.785041125559702,-0.0109451749185419,1,0.917,1,"CG13603"
"RhoGAP92B",0.785099941787321,0.0215089296304094,1,1,1,"RhoGAP92B"
"CG2061",0.785318717442022,0.00795194935213628,1,1,1,"CG2061"
"nes",0.785319978018373,0.01247837463379,1,1,1,"nes"
"Tango11",0.785480645723682,0.00584000496186876,1,1,1,"Tango11"
"CG5348",0.785562999156067,0.00847029940335364,0.833,0.458,1,"CG5348"
"lncRNA:CR44744",0.78560384334893,0.0442058079060059,0.333,0.042,1,"lncRNA:CR44744"
"sinu",0.785776076163174,0.0471448566181998,1,1,1,"sinu"
"CG9643",0.785861589406942,0.0158685650809183,0.917,0.458,1,"CG9643"
"en",0.785878019439872,0.0237053390586537,0.667,0.25,1,"en"
"CG13197",0.78601512616261,0.0732959377129823,1,1,1,"CG13197"
"SsRbeta",0.78619357518131,-0.00854256872763814,1,0.917,1,"SsRbeta"
"Fmr1",0.786207875404847,0.0352038346495523,1,1,1,"Fmr1"
"Wdr62",0.78622511904849,0.0342189826030812,1,1,1,"Wdr62"
"CG6231",0.78647603212897,0.0744160532999469,1,1,1,"CG6231"
"CG7794",0.786518069072852,0.0440408562523258,0.542,0.083,1,"CG7794"
"F{}RR48325",0.786522093497885,0.0185468881591628,0.583,0.125,1,"F{}RR48325"
"pck",0.786723688476995,0.0499444394326454,1,0.667,1,"pck"
"CG8149",0.786791652975812,0.00639309799177479,1,0.917,1,"CG8149"
"skd",0.786804079865546,0.0562440540931544,1,1,1,"skd"
"CG43680",0.787201222369012,0.00542670925227906,0.667,0.333,1,"CG43680"
"Tabor{}6591",0.787254568978631,0.00955280093562738,0.667,0.292,1,"Tabor{}6591"
"CG15822",0.78744404361044,0.00471723489520315,0.5,0.208,1,"CG15822"
"Tre1",0.78760707228593,0.00235820460532921,0.958,0.417,1,"Tre1"
"nkd",0.787814990663545,0.0297395257742846,1,1,1,"nkd"
"140up",0.787836177705761,0.0549855781265913,1,0.833,1,"140up"
"Fkbp12",0.787981741269679,0.056863013561109,1,1,1,"Fkbp12"
"CG9662",0.788196834447345,0.0310899919202541,0.958,0.625,1,"CG9662"
"Doc{}1674",0.788256705356106,0.0490061495928913,0.375,0.083,1,"Doc{}1674"
"gypsy6{}4000",0.788370962629585,0.00378188337177399,1,1,1,"gypsy6{}4000"
"CG10469",0.788392598007593,-0.0256627905295987,0.958,0.708,1,"CG10469"
"CG11403",0.788582670694446,-0.0097969650887979,1,0.875,1,"CG11403"
"CG8646",0.788593109837761,0.030778043531452,0.458,0.167,1,"CG8646"
"CG7131",0.788601785490144,-0.00393639116632638,0.833,0.375,1,"CG7131"
"CG17321",0.788681402631291,0.0305871423139283,1,1,1,"CG17321"
"CG17118",0.788725071032109,0.0124428344718694,0.542,0.25,1,"CG17118"
"AOX3",0.788848353392784,0.0314427288793668,0.917,0.5,1,"AOX3"
"Gdh",0.788914559022233,0.0796316228955005,1,1,1,"Gdh"
"MFS3",0.788985926820926,-0.00679804502280312,0.833,0.625,1,"MFS3"
"CG45064",0.789143777197622,0.0103836034252831,0.958,0.542,1,"CG45064"
"CG12934",0.789320506130859,0.0631743686664725,0.458,0,1,"CG12934"
"Clp",0.789461562122493,-0.0169153264648187,0.917,0.75,1,"Clp"
"MCTS1",0.789620697190898,-0.0217231456311655,1,0.958,1,"MCTS1"
"Tgt",0.78979154218299,-0.0133674243621549,1,0.792,1,"Tgt"
"CG9799",0.790422986881116,0.0534934742471203,1,0.833,1,"CG9799"
"tkv",0.790610319636927,0.040521996182745,1,1,1,"tkv"
"Or45b",0.791275821410718,0.0291253241013143,0.583,0.125,1,"Or45b"
"lncRNA:CR43363",0.791286055271036,0.00266357617176549,0.708,0.208,1,"lncRNA:CR43363"
"CG14305",0.791315183981795,0.0590913244295246,0.583,0.167,1,"CG14305"
"lncRNA:CR44448",0.791588146995968,0.039807839768975,0.542,0.083,1,"lncRNA:CR44448"
"jbug",0.791661852493779,0.0526602672153489,1,1,1,"jbug"
"CG14384",0.791832701041755,0.0483699329067075,0.458,0.083,1,"CG14384"
"Grasp65",0.791972714587964,0.023407405163911,1,0.792,1,"Grasp65"
"ems",0.792389553877578,0.0602442832275569,0.5,0.083,1,"ems"
"Nup160",0.792472980873717,0.0323946921187681,1,1,1,"Nup160"
"CG32845",0.792503005260601,0.0195028283189949,0.542,0.167,1,"CG32845"
"HHEX",0.792549189347628,0.0355598344690122,0.917,0.5,1,"HHEX"
"lncRNA:Hsromega",0.792956525463837,0.0623035349509689,1,1,1,"lncRNA:Hsromega"
"Prosbeta6",0.793449478999807,0.00168250801259751,1,0.875,1,"Prosbeta6"
"CG17260",0.79351514917919,-0.0138602587075867,0.958,0.792,1,"CG17260"
"Cnx99A",0.793521596735219,0.0291739402275317,1,1,1,"Cnx99A"
"CG6066",0.793736130365255,-0.0155715756766082,1,0.958,1,"CG6066"
"CG14805",0.79378656463268,-0.0122090384152709,1,1,1,"CG14805"
"1360{}6307",0.793805035133318,0.00570357722989723,0.667,0.333,1,"1360{}6307"
"PIG-V",0.794226309894841,-0.0180873117246603,1,1,1,"PIG-V"
"OXA1L",0.794577585490017,0.0358973659963504,0.958,0.833,1,"OXA1L"
"lncRNA:CR41257",0.794636833729293,0.0452092923763976,0.5,0.167,1,"lncRNA:CR41257"
"Msh6",0.794893759434155,0.0455140682762147,1,0.833,1,"Msh6"
"Doc3{}3837",0.795417274816153,0.0124080697826745,0.75,0.208,1,"Doc3{}3837"
"wfs1",0.79558708907911,0.0509241364722381,1,1,1,"wfs1"
"CG30325",0.795837723621198,0.0354970866824962,0.667,0.125,1,"CG30325"
"Eaf6",0.796041452640881,0.0246769577553287,1,0.833,1,"Eaf6"
"CG31683",0.796311616795589,0.0619634735030745,0.333,0.042,1,"CG31683"
"CG43396",0.796340997758293,0.00421853214209733,0.708,0.292,1,"CG43396"
"CG11837",0.796396085906533,0.032164188842061,0.917,0.375,1,"CG11837"
"ppk25",0.796436722253786,0.0235270615522643,0.583,0.167,1,"ppk25"
"IFT57",0.796555287445842,0.0173288896361727,0.667,0.292,1,"IFT57"
"poe",0.796675705515478,0.0696531705363689,1,1,1,"poe"
"lncRNA:CR45540",0.796892101448146,0.0580700081679728,0.417,0.042,1,"lncRNA:CR45540"
"CG12991",0.79721138222167,0.0316391009721487,1,1,1,"CG12991"
"CG13912",0.797555798809151,0.00444054829620555,0.667,0.333,1,"CG13912"
"Act79B",0.797578417968444,-0.0262984605419287,0.958,0.5,1,"Act79B"
"COX5BL",0.797589453239159,-0.00519619910539859,0.917,0.625,1,"COX5BL"
"CG17059",0.797594710118945,0.0176220519024053,0.833,0.625,1,"CG17059"
"CG17378",0.797609373718494,0.0778489282247843,1,1,1,"CG17378"
"CG16865",0.797631328676653,0.0229619802169152,1,0.917,1,"CG16865"
"Dm88{}3766",0.797691206530672,-0.00621645737498788,0.708,0.417,1,"Dm88{}3766"
"CG6125",0.797965631959055,0.00455240457659301,0.667,0.292,1,"CG6125"
"CG9270",0.79801708960939,0.0455647938514909,1,0.875,1,"CG9270"
"CG15160",0.798097380357648,0.022182855964872,1,1,1,"CG15160"
"Atg17",0.798109108242938,0.0585655484148543,1,1,1,"Atg17"
"CanB",0.798276591374661,0.015061179613385,1,1,1,"CanB"
"Gpo1",0.798405510859414,0.0693419241386701,1,1,1,"Gpo1"
"lncRNA:CR44977",0.798560446526132,0.0208019755887836,0.667,0.208,1,"lncRNA:CR44977"
"MFS15",0.798635348935293,0.0610159836079083,1,0.833,1,"MFS15"
"Sfxn1-3",0.798847917040674,0.0171465531752033,1,1,1,"Sfxn1-3"
"Burdock{}6611",0.799204608765389,0.0127336210065279,0.375,0.125,1,"Burdock{}6611"
"Helena{}439",0.799449310093808,0.047432515467321,0.667,0.167,1,"Helena{}439"
"INE-1{}4715",0.799653168351945,0.0620376637955466,0.375,0,1,"INE-1{}4715"
"CG7218",0.799935179939336,-0.0140886709730577,0.958,0.75,1,"CG7218"
"Tc1{}1633",0.800127073268213,0.0163613957111046,0.833,0.458,1,"Tc1{}1633"
"CG43750",0.800184889342311,0.0193598113881803,0.708,0.333,1,"CG43750"
"Cmpk",0.800449369006463,0.0585819528586873,1,1,1,"Cmpk"
"CTPsyn",0.800479447513252,0.0561315433441252,1,1,1,"CTPsyn"
"S{}3902",0.800903103160556,0.0638260324708257,0.417,0,1,"S{}3902"
"asRNA:CR43469",0.801000816404089,0.0364689208609166,0.5,0.083,1,"asRNA:CR43469"
"CG3021",0.801196731862581,0.08594494199063,1,0.792,1,"CG3021"
"Opbp",0.801414559487569,0.0291250179057894,1,0.875,1,"Opbp"
"CG4325",0.801816180106008,0.0568033613521122,0.458,0.042,1,"CG4325"
"1360{}4126",0.802024111951452,0.0165084109385427,0.792,0.375,1,"1360{}4126"
"Pfdn6",0.80223753813517,0.0288659194724636,1,1,1,"Pfdn6"
"CG1486",0.802271346144776,0.052847198000475,1,1,1,"CG1486"
"CG14005",0.80283012051201,0.0634131857959757,1,0.958,1,"CG14005"
"CG10663",0.802903084427652,0.018615163643025,0.542,0.208,1,"CG10663"
"HB{}4796",0.802979017850856,0.0113809562055742,0.75,0.208,1,"HB{}4796"
"Atac1",0.803011480603596,-0.0275519431348954,0.958,0.833,1,"Atac1"
"Rab23",0.803017719890414,0.0564934110657163,0.542,0.125,1,"Rab23"
"nmdyn-D6",0.80306268692296,0.0361372746763138,0.708,0.333,1,"nmdyn-D6"
"CG42259",0.803290507056827,-0.0128205208726562,1,1,1,"CG42259"
"CG3517",0.803472251162295,0.0311556746370023,0.458,0.167,1,"CG3517"
"tsl",0.803564177529059,0.0528821382525901,1,0.667,1,"tsl"
"CG11920",0.804089806409507,-0.0106169255410782,0.917,0.583,1,"CG11920"
"Rcd6",0.80436840258759,-0.000937531439804573,0.875,0.542,1,"Rcd6"
"Adck5",0.804388014482423,-0.0379772704412891,1,0.833,1,"Adck5"
"mRpS11",0.80449748226242,0.0254963527245948,1,0.958,1,"mRpS11"
"PIG-U",0.80474071837384,0.026746051992947,1,0.667,1,"PIG-U"
"oaf",0.805295731596982,0.055834712651909,1,1,1,"oaf"
"CG30466",0.805354943251025,0.0494201832748731,0.833,0.5,1,"CG30466"
"CG7213",0.805496090816797,-0.0025368892443991,0.917,0.542,1,"CG7213"
"CG14669",0.80605633542863,0.0430598715935901,1,1,1,"CG14669"
"Xpac",0.806176430450407,0.0705081960486305,0.958,0.667,1,"Xpac"
"HSPC300",0.806335236247892,0.0145043507071949,1,0.792,1,"HSPC300"
"Polr1A",0.806402359849351,0.0417570235831932,1,1,1,"Polr1A"
"BEAF-32",0.806731678334587,0.0769505827487942,1,1,1,"BEAF-32"
"CG14006",0.806903404129691,0.00531537496296419,0.792,0.333,1,"CG14006"
"Mettl3",0.806950633392678,-0.012364819057268,0.917,0.458,1,"Mettl3"
"Ufl1",0.80729882567535,0.0712049133431716,1,1,1,"Ufl1"
"ninja-Dsim-like{}2970",0.8073279280615,0.0251566819063322,0.875,0.458,1,"ninja-Dsim-like{}2970"
"foi",0.807394091691371,0.0626642022503232,1,1,1,"foi"
"Snx6",0.807450024971174,0.0295915517327638,1,1,1,"Snx6"
"kin17",0.807737394848657,0.0455990602317975,1,0.792,1,"kin17"
"alpha-Man-IIb",0.807773462378947,0.0697926491777046,1,1,1,"alpha-Man-IIb"
"PolA1",0.807776911791542,0.0141857065915918,0.5,0.125,1,"PolA1"
"osy",0.808196304761575,0.00553422994123176,1,1,1,"osy"
"atms",0.808225861096099,0.0413414628624913,1,1,1,"atms"
"U2af50",0.80823895044583,0.0463797652361819,1,1,1,"U2af50"
"CG14721",0.808274591318552,0.0519709460818643,1,0.667,1,"CG14721"
"CG11318",0.808316825097373,0.0181240205451614,0.417,0.208,1,"CG11318"
"mdg1{}2138",0.808363493014895,0.0362549387740954,1,0.458,1,"mdg1{}2138"
"asRNA:CR44179",0.808395008197678,0.0161020582266254,0.917,0.667,1,"asRNA:CR44179"
"CG34261",0.808542873753463,0.0497286445945049,0.583,0.208,1,"CG34261"
"CG1637",0.808570631414167,0.0440747790083424,1,1,1,"CG1637"
"CG14321",0.808737528118362,-0.0160300609107988,1,0.917,1,"CG14321"
"Taf2",0.808750238807258,0.0507844897502481,1,1,1,"Taf2"
"l(2)gd1",0.808787577973103,0.0130219563382763,1,1,1,"l(2)gd1"
"Gapdh1",0.808851988956198,0.0489012240271784,1,1,1,"Gapdh1"
"AlaRS-m",0.809362323479577,0.000780940861105694,1,0.958,1,"AlaRS-m"
"CG4646",0.809588531478483,0.0358505145322754,0.792,0.375,1,"CG4646"
"okr",0.809878976733192,0.0224566126718155,0.958,0.75,1,"okr"
"Hinfp",0.810407184043431,0.0740608581187336,1,1,1,"Hinfp"
"CG12640",0.810632508942216,-0.00382997831480836,0.875,0.583,1,"CG12640"
"Fam92",0.810799718966862,-0.000729543806095911,0.625,0.292,1,"Fam92"
"hopper2{}5697",0.810812595380854,0.0652864177953916,0.417,0,1,"hopper2{}5697"
"ND-13B",0.810837095230139,0.0437345274477488,1,0.958,1,"ND-13B"
"P32",0.811175939455989,-0.0101199380464001,1,0.917,1,"P32"
"Pvf3",0.811221722099454,0.0547300278105423,1,1,1,"Pvf3"
"Syb",0.811533208124923,0.0246766758604275,1,0.625,1,"Syb"
"INE-1{}4121",0.811570837633365,-0.000743327607990008,1,1,1,"INE-1{}4121"
"CG33476",0.811663828522115,0.00501271979508466,0.708,0.375,1,"CG33476"
"S{}RR46620",0.811823700290392,0.0169360943636914,0.667,0.208,1,"S{}RR46620"
"wek",0.811900240270384,0.0194418523277116,1,0.75,1,"wek"
"CG17292",0.811960337027608,0.0229322817253941,0.667,0.292,1,"CG17292"
"Caf1-105",0.812053205801299,0.00165553361925097,1,0.833,1,"Caf1-105"
"gcm",0.812090970012929,0.0432909411110201,0.458,0.083,1,"gcm"
"Tdrd3",0.812239194227537,0.0732403470637317,1,1,1,"Tdrd3"
"mRpL33",0.812340024170044,-0.00633637453102143,1,0.917,1,"mRpL33"
"CG8272",0.812955514584839,0.0246739936807301,1,0.958,1,"CG8272"
"CG13367",0.812965375800479,-0.00088454339911781,1,1,1,"CG13367"
"mRpL50",0.81300143257353,-0.0235807916150552,0.958,0.667,1,"mRpL50"
"asRNA:CR46128",0.813030844476576,-0.00738864391614591,0.792,0.208,1,"asRNA:CR46128"
"rnh1",0.813041064911322,0.00126131953312969,1,0.917,1,"rnh1"
"1360{}RR42071",0.813182795378737,0.0624320104614164,1,0.75,1,"1360{}RR42071"
"diver2{}4032",0.813255469212591,0.02928235219043,0.667,0.208,1,"diver2{}4032"
"ND-MWFE",0.813369002117688,0.00559990496598095,1,1,1,"ND-MWFE"
"CG8925",0.813489341926796,0.0141871771541009,0.625,0.292,1,"CG8925"
"CG10984",0.813533110264768,0.0417332728421337,1,1,1,"CG10984"
"asun",0.81379137086481,0.00357235036780557,1,0.833,1,"asun"
"Taf8",0.813805222245667,0.0181522045141298,0.958,0.542,1,"Taf8"
"CG9257",0.81383022790584,0.0099388343153084,1,1,1,"CG9257"
"tant",0.813992498901988,0.0375718199302026,1,1,1,"tant"
"opus{}1149",0.814022945066509,0.058211314563513,0.583,0.125,1,"opus{}1149"
"CG11699",0.814133651610839,0.0635727448612595,1,0.875,1,"CG11699"
"TwdlT",0.814405619127758,-0.00132525706721065,0.958,0.75,1,"TwdlT"
"CG40472",0.814522982792069,0.0200116077512744,1,0.667,1,"CG40472"
"CG14143",0.8145503754348,-0.0238982574677555,0.792,0.292,1,"CG14143"
"CG11658",0.814649696353538,0.053837207121824,1,1,1,"CG11658"
"CG12895",0.814737723354545,0.0177285671204581,1,0.75,1,"CG12895"
"CG12773",0.814747508350013,0.0871198344416166,1,1,1,"CG12773"
"CG1847",0.814981486228658,-0.00679842920069396,1,0.792,1,"CG1847"
"INE-1{}5911",0.81505046052817,-0.0135332636704781,0.542,0.25,1,"INE-1{}5911"
"Egm",0.815352077485462,0.0670755629158792,1,0.875,1,"Egm"
"CG8814",0.815416296929827,0.0878184776755515,1,1,1,"CG8814"
"Cpsf6",0.815589290408583,0.0284206778505235,1,1,1,"Cpsf6"
"CG5850",0.8156082073462,0.0402593810886562,1,1,1,"CG5850"
"invader2{}2810",0.815765687700946,-0.0171680354632686,0.917,0.583,1,"invader2{}2810"
"aub",0.81582663354665,0.0255075769914441,0.875,0.375,1,"aub"
"asRNA:CR45789",0.816181673532677,0.0674539409128556,0.667,0.125,1,"asRNA:CR45789"
"Rt1b{}2359",0.816700931819613,-0.00507886132374491,0.958,0.792,1,"Rt1b{}2359"
"Arpc4",0.816704976676979,0.0336660364498922,0.958,0.667,1,"Arpc4"
"INE-1{}3470",0.817197260697132,0.0282651179931515,1,0.958,1,"INE-1{}3470"
"CG10809",0.817345935664172,0.0532378160087936,1,1,1,"CG10809"
"Fancm",0.817543867304372,0.0184247409617213,1,1,1,"Fancm"
"CG7183",0.817558009988036,-0.00373333898602679,1,0.917,1,"CG7183"
"Plp",0.817773254629808,0.0353544168624895,1,1,1,"Plp"
"Mat89Ba",0.817798912770509,0.0814791660784953,1,1,1,"Mat89Ba"
"CG32700",0.817886277282331,0.0310791341219934,1,1,1,"CG32700"
"Sik3",0.818162261769974,0.0306247602996203,1,1,1,"Sik3"
"transib2{}2891",0.818166224505511,0.0742803630859052,0.5,0.042,1,"transib2{}2891"
"CG33332",0.818319584671219,0.015302916682514,0.917,0.667,1,"CG33332"
"MED23",0.818431398010895,0.0711441590156445,1,1,1,"MED23"
"PH4alphaMP",0.818431771354649,0.0382550288345156,0.667,0.25,1,"PH4alphaMP"
"dpr1",0.818776019523443,0.0404807108582634,1,1,1,"dpr1"
"obst-E",0.818882220135455,-0.0165168406285421,1,0.75,1,"obst-E"
"CG2091",0.818960262568759,0.0505243537841009,1,0.708,1,"CG2091"
"CG30110",0.819078755769455,0.0378990030040534,0.458,0.125,1,"CG30110"
"CG13585",0.819094898933446,0.0297129536411394,1,1,1,"CG13585"
"CG8963",0.819193660964519,0.0602912919944009,1,1,1,"CG8963"
"CG17002",0.819305073027106,0.0057080881853393,1,1,1,"CG17002"
"Cog8",0.819449645255339,-0.0211370784392697,1,0.917,1,"Cog8"
"hyx",0.819630050998137,0.00591296387581242,1,1,1,"hyx"
"GC2",0.819652124576906,-0.0187358222290843,0.833,0.542,1,"GC2"
"CG9917",0.820111734377748,0.0134998773128188,1,1,1,"CG9917"
"Tak1",0.820520690844732,0.0296587099954656,1,1,1,"Tak1"
"CG7914",0.820581961360357,0.0318077704073891,0.917,0.5,1,"CG7914"
"Acbp2",0.820684846840301,0.0386187931305013,0.625,0.208,1,"Acbp2"
"Prosbeta4",0.820903362932608,0.0433860403891391,0.917,0.625,1,"Prosbeta4"
"ArfGAP1",0.821019856670917,0.0235702768961592,1,1,1,"ArfGAP1"
"lncRNA:CR44268",0.821031759627522,0.000604367665458128,0.792,0.333,1,"lncRNA:CR44268"
"asRNA:CR44958",0.821250038960849,0.039491478620663,0.625,0.208,1,"asRNA:CR44958"
"Cap-D2",0.821408085718481,0.00378297882509582,0.958,0.5,1,"Cap-D2"
"GatA",0.821578474629186,0.0402666210504705,1,0.917,1,"GatA"
"lncRNA:CR46488",0.8216509392176,0.0555383035807449,1,0.833,1,"lncRNA:CR46488"
"1360{}6320",0.822023666502992,0.0681341567240255,0.583,0.125,1,"1360{}6320"
"CG18281",0.822180857170941,0.063457740689483,1,1,1,"CG18281"
"Polr2J",0.822183092184263,0.0375129780786798,1,0.583,1,"Polr2J"
